Elapsed time(s)	Potential(V)	Current(A)
4.913866e+01	1.310349e-01	-4.410744e-07
4.922668e+01	1.313705e-01	-4.172325e-07
4.931453e+01	1.321373e-01	-3.933907e-07
4.940259e+01	1.327171e-01	-3.695488e-07
4.949068e+01	1.302261e-01	-4.887581e-07
4.957903e+01	1.311035e-01	-4.172325e-07
4.966718e+01	1.325264e-01	-3.814697e-07
4.975486e+01	1.330032e-01	-4.291534e-07
4.984260e+01	1.326942e-01	-5.722046e-07
4.993073e+01	1.324005e-01	-4.410744e-07
5.001902e+01	1.323128e-01	-3.337860e-07
5.010696e+01	1.313438e-01	-3.814697e-07
5.019501e+01	1.311111e-01	-4.768372e-07
5.028279e+01	1.322479e-01	-3.695488e-07
5.037089e+01	1.334229e-01	-5.125999e-07
5.045909e+01	1.349220e-01	-4.649162e-07
5.054638e+01	1.355209e-01	-5.125999e-07
5.063463e+01	1.362915e-01	-4.291534e-07
5.072274e+01	1.374664e-01	-4.887581e-07
5.081100e+01	1.415405e-01	-4.768372e-07
5.089918e+01	1.417236e-01	-4.053116e-07
5.098724e+01	1.402359e-01	-4.887581e-07
5.107447e+01	1.378174e-01	-4.768372e-07
5.116274e+01	1.371231e-01	-4.529953e-07
5.125093e+01	1.362610e-01	-4.410744e-07
5.133908e+01	1.350937e-01	-4.291534e-07
5.142718e+01	1.342468e-01	-4.291534e-07
5.151443e+01	1.351089e-01	-4.053116e-07
5.160266e+01	1.374474e-01	-4.410744e-07
5.169077e+01	1.384964e-01	-4.172325e-07
5.177929e+01	1.381302e-01	-3.457069e-07
5.186646e+01	1.376419e-01	-3.814697e-07
5.195455e+01	1.379013e-01	-3.457069e-07
5.204267e+01	1.387138e-01	-3.457069e-07
5.213103e+01	1.396446e-01	-2.861023e-07
5.221933e+01	1.398506e-01	-4.768372e-07
5.230645e+01	1.427345e-01	-4.410744e-07
5.239499e+01	1.429596e-01	-4.410744e-07
5.248298e+01	1.422729e-01	-3.933907e-07
5.257124e+01	1.407852e-01	-4.649162e-07
5.265867e+01	1.412048e-01	-4.172325e-07
5.274677e+01	1.419373e-01	-3.218651e-07
5.283515e+01	1.419525e-01	-4.887581e-07
5.292313e+01	1.412621e-01	-3.933907e-07
5.301036e+01	1.407051e-01	-4.649162e-07
5.309846e+01	1.407166e-01	-4.529953e-07
5.318656e+01	1.411324e-01	-4.172325e-07
5.327459e+01	1.403313e-01	-3.814697e-07
5.336292e+01	1.392555e-01	-4.410744e-07
5.345129e+01	1.392555e-01	-3.576279e-07
5.353852e+01	1.395073e-01	-3.933907e-07
5.362694e+01	1.398277e-01	-3.695488e-07
5.371498e+01	1.399727e-01	-3.814697e-07
5.380308e+01	1.400299e-01	-4.053116e-07
5.389112e+01	1.400909e-01	-4.887581e-07
5.397907e+01	1.403770e-01	-3.814697e-07
5.406643e+01	1.406784e-01	-3.695488e-07
5.415476e+01	1.412544e-01	-4.172325e-07
5.424279e+01	1.416740e-01	-4.291534e-07
5.433113e+01	1.420097e-01	-4.887581e-07
5.441913e+01	1.411285e-01	-4.649162e-07
5.450650e+01	1.402092e-01	-3.337860e-07
5.459503e+01	1.396370e-01	-4.172325e-07
5.468318e+01	1.396523e-01	-3.337860e-07
5.477052e+01	1.398544e-01	-4.291534e-07
5.485930e+01	1.401711e-01	-4.649162e-07
5.494719e+01	1.401978e-01	-4.172325e-07
5.503518e+01	1.404266e-01	-3.337860e-07
5.512312e+01	1.401443e-01	-4.291534e-07
5.521117e+01	1.402931e-01	-4.410744e-07
5.529926e+01	1.404152e-01	-4.529953e-07
5.538644e+01	1.409111e-01	-4.291534e-07
5.547485e+01	1.416130e-01	-3.814697e-07
5.556325e+01	1.441498e-01	-3.576279e-07
5.565070e+01	1.451607e-01	-4.291534e-07
5.573914e+01	1.447639e-01	-4.529953e-07
5.582730e+01	1.441994e-01	-3.933907e-07
5.591468e+01	1.434555e-01	-4.649162e-07
5.600310e+01	1.413536e-01	-4.053116e-07
5.609044e+01	1.402931e-01	-4.053116e-07
5.617882e+01	1.398582e-01	-4.768372e-07
5.626688e+01	1.403885e-01	-3.337860e-07
5.635489e+01	1.423264e-01	-4.410744e-07
5.644323e+01	1.450500e-01	-5.125999e-07
5.653089e+01	1.445160e-01	-4.529953e-07
5.661928e+01	1.435661e-01	-4.053116e-07
5.670673e+01	1.426735e-01	-5.006790e-07
5.679445e+01	1.410561e-01	-3.218651e-07
5.688310e+01	1.383133e-01	-4.410744e-07
5.697048e+01	1.377449e-01	-5.483627e-07
5.705895e+01	1.383476e-01	-4.291534e-07
5.714732e+01	1.403770e-01	-4.291534e-07
5.723468e+01	1.438065e-01	-4.649162e-07
5.732315e+01	1.432076e-01	-4.172325e-07
5.741052e+01	1.414490e-01	-4.529953e-07
5.749902e+01	1.407700e-01	-4.291534e-07
5.758704e+01	1.409569e-01	-4.410744e-07
5.767509e+01	1.415787e-01	-5.006790e-07
5.776234e+01	1.423454e-01	-4.053116e-07
5.785085e+01	1.429138e-01	-4.410744e-07
5.793918e+01	1.432953e-01	-4.649162e-07
5.802730e+01	1.439552e-01	-4.291534e-07
5.811470e+01	1.453400e-01	-4.410744e-07
5.820314e+01	1.495628e-01	-3.337860e-07
5.829060e+01	1.505661e-01	-4.649162e-07
5.837902e+01	1.499596e-01	-4.768372e-07
5.846646e+01	1.491814e-01	-5.364418e-07
5.855512e+01	1.486320e-01	-4.410744e-07
5.864254e+01	1.481018e-01	-4.172325e-07
5.873099e+01	1.479759e-01	-5.245209e-07
5.881838e+01	1.477737e-01	-4.768372e-07
5.890696e+01	1.478424e-01	-4.172325e-07
5.899529e+01	1.479988e-01	-3.695488e-07
5.908242e+01	1.480408e-01	-3.695488e-07
5.917066e+01	1.486855e-01	-4.410744e-07
5.925921e+01	1.484680e-01	-4.768372e-07
5.934672e+01	1.482086e-01	-4.768372e-07
5.943503e+01	1.480789e-01	-5.483627e-07
5.952250e+01	1.476707e-01	-4.291534e-07
5.961109e+01	1.477051e-01	-3.576279e-07
5.969837e+01	1.478920e-01	-2.980232e-07
5.978690e+01	1.481819e-01	-4.410744e-07
5.987518e+01	1.487961e-01	-4.529953e-07
5.996273e+01	1.514130e-01	-5.006790e-07
6.005040e+01	1.517677e-01	-5.125999e-07
6.013907e+01	1.510429e-01	-4.529953e-07
6.022700e+01	1.499443e-01	-3.933907e-07
6.031468e+01	1.497841e-01	-4.172325e-07
6.040300e+01	1.498337e-01	-4.291534e-07
6.049121e+01	1.499825e-01	-3.814697e-07
6.057843e+01	1.502686e-01	-4.768372e-07
6.066659e+01	1.503372e-01	-4.529953e-07
6.075496e+01	1.506271e-01	-4.768372e-07
6.084246e+01	1.505966e-01	-5.245209e-07
6.093111e+01	1.508141e-01	-4.172325e-07
6.101866e+01	1.509209e-01	-3.814697e-07
6.110697e+01	1.510162e-01	-4.768372e-07
6.119521e+01	1.512451e-01	-4.887581e-07
6.128244e+01	1.512222e-01	-4.887581e-07
6.137085e+01	1.513481e-01	-4.887581e-07
6.145911e+01	1.511726e-01	-4.410744e-07
6.154644e+01	1.512451e-01	-4.172325e-07
6.163464e+01	1.513023e-01	-4.172325e-07
6.172292e+01	1.513252e-01	-4.887581e-07
6.181119e+01	1.513939e-01	-4.172325e-07
6.189843e+01	1.514969e-01	-4.410744e-07
6.198664e+01	1.516113e-01	-3.814697e-07
6.207521e+01	1.518097e-01	-4.887581e-07
6.216249e+01	1.514854e-01	-4.172325e-07
6.225114e+01	1.512222e-01	-4.529953e-07
6.233841e+01	1.513481e-01	-4.172325e-07
6.242662e+01	1.515198e-01	-4.291534e-07
6.251518e+01	1.512756e-01	-4.768372e-07
6.260273e+01	1.508369e-01	-5.483627e-07
6.269119e+01	1.495552e-01	-3.933907e-07
6.277914e+01	1.492577e-01	-4.172325e-07
6.286667e+01	1.488380e-01	-3.933907e-07
6.295496e+01	1.485710e-01	-5.006790e-07
6.304258e+01	1.486053e-01	-4.172325e-07
6.313125e+01	1.490707e-01	-5.245209e-07
6.321887e+01	1.495552e-01	-4.410744e-07
6.330676e+01	1.498718e-01	-5.125999e-07
6.339470e+01	1.497574e-01	-4.053116e-07
6.348264e+01	1.500206e-01	-4.172325e-07
6.357117e+01	1.503868e-01	-3.576279e-07
6.365864e+01	1.504288e-01	-3.695488e-07
6.374708e+01	1.510925e-01	-3.814697e-07
6.383486e+01	1.515198e-01	-3.457069e-07
6.392301e+01	1.518250e-01	-4.529953e-07
6.401083e+01	1.520424e-01	-3.814697e-07
6.409891e+01	1.522903e-01	-3.457069e-07
6.418692e+01	1.522980e-01	-4.053116e-07
6.427484e+01	1.525078e-01	-3.933907e-07
6.436283e+01	1.526260e-01	-4.053116e-07
6.445086e+01	1.527443e-01	-3.576279e-07
6.453884e+01	1.529579e-01	-4.410744e-07
6.462686e+01	1.530991e-01	-4.410744e-07
6.471516e+01	1.533699e-01	-4.053116e-07
6.480304e+01	1.534691e-01	-4.172325e-07
6.489084e+01	1.536942e-01	-4.529953e-07
6.497848e+01	1.539650e-01	-3.457069e-07
6.506633e+01	1.541672e-01	-3.218651e-07
6.515438e+01	1.544495e-01	-4.529953e-07
6.524313e+01	1.543503e-01	-5.364418e-07
6.533110e+01	1.545105e-01	-4.887581e-07
6.542068e+01	1.544456e-01	-4.887581e-07
6.550642e+01	1.544189e-01	-4.887581e-07
6.559509e+01	1.543808e-01	-3.814697e-07
6.568297e+01	1.544762e-01	-4.529953e-07
6.577072e+01	1.547928e-01	-4.172325e-07
6.585910e+01	1.549110e-01	-4.768372e-07
6.594652e+01	1.550713e-01	-4.768372e-07
6.603482e+01	1.551704e-01	-3.695488e-07
6.612290e+01	1.550102e-01	-3.933907e-07
6.621093e+01	1.550484e-01	-4.649162e-07
6.629890e+01	1.550636e-01	-4.529953e-07
6.638691e+01	1.548996e-01	-4.649162e-07
6.647443e+01	1.546516e-01	-4.529953e-07
6.656379e+01	1.545219e-01	-3.457069e-07
6.665119e+01	1.546135e-01	-3.814697e-07
6.673917e+01	1.547394e-01	-4.768372e-07
6.682708e+01	1.551514e-01	-3.695488e-07
6.691487e+01	1.552582e-01	-4.172325e-07
6.700317e+01	1.553459e-01	-3.695488e-07
6.709057e+01	1.554604e-01	-4.887581e-07
6.717896e+01	1.554642e-01	-4.410744e-07
6.726685e+01	1.553650e-01	-4.410744e-07
6.735482e+01	1.552086e-01	-4.887581e-07
6.744329e+01	1.555023e-01	-3.933907e-07
6.753028e+01	1.551056e-01	-5.364418e-07
6.761887e+01	1.550293e-01	-3.337860e-07
6.770656e+01	1.550217e-01	-5.125999e-07
6.779523e+01	1.550713e-01	-4.291534e-07
6.788323e+01	1.551552e-01	-4.649162e-07
6.797086e+01	1.550941e-01	-5.602837e-07
6.805916e+01	1.548767e-01	-5.006790e-07
6.814669e+01	1.549492e-01	-3.695488e-07
6.823496e+01	1.548958e-01	-4.649162e-07
6.832253e+01	1.548958e-01	-3.337860e-07
6.841118e+01	1.546478e-01	-5.841255e-07
6.849918e+01	1.546135e-01	-5.006790e-07
6.858710e+01	1.545067e-01	-4.291534e-07
6.867499e+01	1.544952e-01	-3.814697e-07
6.876258e+01	1.545410e-01	-4.768372e-07
6.885126e+01	1.544685e-01	-5.602837e-07
6.893880e+01	1.545830e-01	-4.887581e-07
6.902690e+01	1.545029e-01	-3.695488e-07
6.911517e+01	1.546173e-01	-4.172325e-07
6.920288e+01	1.547203e-01	-4.053116e-07
6.929063e+01	1.548615e-01	-5.006790e-07
6.937916e+01	1.548920e-01	-4.768372e-07
6.946736e+01	1.551170e-01	-4.649162e-07
6.955434e+01	1.553154e-01	-5.483627e-07
6.964315e+01	1.553383e-01	-5.125999e-07
6.973039e+01	1.551361e-01	-5.364418e-07
6.981995e+01	1.552963e-01	-5.006790e-07
6.990716e+01	1.552849e-01	-5.364418e-07
6.999485e+01	1.553345e-01	-5.006790e-07
7.008267e+01	1.553383e-01	-5.841255e-07
7.017116e+01	1.556129e-01	-5.602837e-07
7.025975e+01	1.557922e-01	-5.125999e-07
7.034710e+01	1.558228e-01	-4.053116e-07
7.044319e+01	1.559372e-01	-4.768372e-07
7.052721e+01	1.561737e-01	-5.006790e-07
7.061520e+01	1.561775e-01	-3.933907e-07
7.069922e+01	1.563835e-01	-4.291534e-07
7.078718e+01	1.565437e-01	-3.576279e-07
7.087519e+01	1.566238e-01	-4.768372e-07
7.096317e+01	1.563530e-01	-5.722046e-07
7.105118e+01	1.565170e-01	-4.887581e-07
7.114260e+01	1.565819e-01	-3.933907e-07
7.122719e+01	1.566277e-01	-4.768372e-07
7.131677e+01	1.568756e-01	-4.291534e-07
7.140298e+01	1.568985e-01	-4.529953e-07
7.149119e+01	1.571770e-01	-4.768372e-07
7.157835e+01	1.573563e-01	-4.410744e-07
7.166726e+01	1.575432e-01	-5.364418e-07
7.175464e+01	1.576271e-01	-3.814697e-07
7.184281e+01	1.577950e-01	-5.483627e-07
7.193033e+01	1.579170e-01	-4.887581e-07
7.201889e+01	1.627464e-01	-3.337860e-07
7.210751e+01	1.683922e-01	-4.529953e-07
7.219498e+01	1.645317e-01	-4.768372e-07
7.228340e+01	1.633263e-01	-3.337860e-07
7.237121e+01	1.636734e-01	-4.529953e-07
7.245917e+01	1.663475e-01	-4.291534e-07
7.254675e+01	1.667786e-01	-4.887581e-07
7.263490e+01	1.685600e-01	-4.768372e-07
7.272287e+01	1.647606e-01	-5.125999e-07
7.281241e+01	1.626244e-01	-4.291534e-07
7.290121e+01	1.629562e-01	-3.933907e-07
7.298741e+01	1.628685e-01	-4.768372e-07
7.307920e+01	1.633148e-01	-4.053116e-07
7.316319e+01	1.633224e-01	-4.172325e-07
7.325158e+01	1.630707e-01	-5.960464e-07
7.333922e+01	1.641159e-01	-5.006790e-07
7.342641e+01	1.605301e-01	-4.768372e-07
7.351451e+01	1.572571e-01	-4.887581e-07
7.360274e+01	1.562538e-01	-2.980232e-07
7.369127e+01	1.560898e-01	-5.125999e-07
7.377899e+01	1.536331e-01	-3.457069e-07
7.386639e+01	1.531754e-01	-4.053116e-07
7.395457e+01	1.535835e-01	-5.125999e-07
7.404330e+01	1.540565e-01	-4.291534e-07
7.413081e+01	1.547279e-01	-5.006790e-07
7.422010e+01	1.554337e-01	-5.364418e-07
7.430647e+01	1.561089e-01	-6.198883e-07
7.439528e+01	1.564522e-01	-5.483627e-07
7.448297e+01	1.569328e-01	-5.364418e-07
7.457039e+01	1.572647e-01	-4.291534e-07
7.465840e+01	1.580353e-01	-5.841255e-07
7.474662e+01	1.579933e-01	-4.172325e-07
7.483517e+01	1.580925e-01	-5.364418e-07
7.492385e+01	1.580658e-01	-5.602837e-07
7.501159e+01	1.584282e-01	-4.887581e-07
7.509844e+01	1.584549e-01	-3.814697e-07
7.518660e+01	1.585846e-01	-5.125999e-07
7.527452e+01	1.589050e-01	-5.602837e-07
7.536238e+01	1.588898e-01	-4.410744e-07
7.545039e+01	1.587563e-01	-4.410744e-07
7.553961e+01	1.586227e-01	-4.768372e-07
7.562723e+01	1.588974e-01	-5.722046e-07
7.571492e+01	1.596375e-01	-4.410744e-07
7.580284e+01	1.622581e-01	-4.291534e-07
7.589117e+01	1.633224e-01	-4.529953e-07
7.597862e+01	1.628265e-01	-5.960464e-07
7.606680e+01	1.624451e-01	-4.291534e-07
7.615433e+01	1.615448e-01	-3.814697e-07
7.624280e+01	1.609917e-01	-4.768372e-07
7.633084e+01	1.615829e-01	-5.006790e-07
7.641925e+01	1.614685e-01	-4.649162e-07
7.650670e+01	1.612244e-01	-5.006790e-07
7.659492e+01	1.607208e-01	-4.053116e-07
7.668290e+01	1.601257e-01	-4.649162e-07
7.677088e+01	1.591339e-01	-4.768372e-07
7.685917e+01	1.594391e-01	-4.768372e-07
7.694729e+01	1.596603e-01	-4.768372e-07
7.703461e+01	1.601715e-01	-3.814697e-07
7.712318e+01	1.605225e-01	-3.933907e-07
7.721121e+01	1.597061e-01	-3.695488e-07
7.729919e+01	1.609230e-01	-3.814697e-07
7.738685e+01	1.620369e-01	-3.933907e-07
7.747478e+01	1.623802e-01	-4.529953e-07
7.756320e+01	1.627045e-01	-5.483627e-07
7.765118e+01	1.627846e-01	-4.053116e-07
7.773942e+01	1.626244e-01	-4.887581e-07
7.782704e+01	1.626778e-01	-4.529953e-07
7.791443e+01	1.623039e-01	-5.006790e-07
7.800380e+01	1.624527e-01	-4.887581e-07
7.809095e+01	1.623917e-01	-3.695488e-07
7.817935e+01	1.625252e-01	-5.364418e-07
7.826658e+01	1.624146e-01	-4.410744e-07
7.835453e+01	1.624565e-01	-4.649162e-07
7.844246e+01	1.618195e-01	-5.364418e-07
7.853166e+01	1.611557e-01	-4.529953e-07
7.861842e+01	1.607132e-01	-4.529953e-07
7.870651e+01	1.588135e-01	-6.437302e-07
7.879521e+01	1.573334e-01	-4.172325e-07
7.888335e+01	2.009125e-01	-5.245209e-07
7.897120e+01	1.456566e-01	-4.529953e-07
7.905923e+01	1.478195e-01	-5.722046e-07
7.914717e+01	1.545067e-01	-4.768372e-07
7.923572e+01	1.586571e-01	-4.291534e-07
7.932532e+01	1.591721e-01	-5.245209e-07
7.941118e+01	1.574478e-01	-5.245209e-07
7.949914e+01	1.554184e-01	-5.125999e-07
7.958701e+01	1.535492e-01	-4.887581e-07
7.967507e+01	1.532249e-01	-4.053116e-07
7.976292e+01	1.553192e-01	-3.933907e-07
7.985517e+01	1.555634e-01	-3.933907e-07
7.993863e+01	1.559868e-01	-5.483627e-07
8.002670e+01	1.555061e-01	-5.006790e-07
8.011500e+01	1.557503e-01	-5.245209e-07
8.020270e+01	1.574249e-01	-5.960464e-07
8.029053e+01	1.573448e-01	-5.006790e-07
8.037914e+01	1.569901e-01	-5.364418e-07
8.046717e+01	1.569557e-01	-4.529953e-07
8.055506e+01	1.571121e-01	-4.768372e-07
8.064295e+01	1.568489e-01	-4.529953e-07
8.073091e+01	1.563797e-01	-5.602837e-07
8.081860e+01	1.559296e-01	-4.291534e-07
8.090717e+01	1.557732e-01	-4.887581e-07
8.099516e+01	1.555023e-01	-5.960464e-07
8.108294e+01	1.557426e-01	-4.887581e-07
8.117386e+01	1.554680e-01	-4.172325e-07
8.125917e+01	1.556664e-01	-5.483627e-07
8.135118e+01	1.570587e-01	-5.483627e-07
8.143514e+01	1.573334e-01	-4.887581e-07
8.152431e+01	1.564751e-01	-4.768372e-07
8.161119e+01	1.557159e-01	-3.337860e-07
8.169882e+01	1.557732e-01	-4.529953e-07
8.178776e+01	1.558228e-01	-4.410744e-07
8.187516e+01	1.556931e-01	-5.602837e-07
8.196256e+01	1.558952e-01	-3.933907e-07
8.205111e+01	1.558304e-01	-4.768372e-07
8.213917e+01	1.558990e-01	-4.649162e-07
8.222694e+01	1.555901e-01	-4.768372e-07
8.231492e+01	1.558533e-01	-5.245209e-07
8.240232e+01	1.560135e-01	-5.125999e-07
8.249104e+01	1.560555e-01	-5.125999e-07
8.257935e+01	1.563225e-01	-5.006790e-07
8.266697e+01	1.563797e-01	-5.364418e-07
8.275549e+01	1.568031e-01	-3.814697e-07
